turn 0
loadtime 3000
turntime 1000
rows 112
cols 112
turns 1000
viewradius2 55
attackradius2 5
spawnradius2 1
player_seed 42
ready
turn 1
a 47 93 0
a 48 92 0
a 56 102 0
f 60 103
go
turn 689
h 37 90 0
a 34 98 0
a 39 92 0
a 40 92 0
a 42 93 0
a 45 85 0
a 45 91 0
a 47 92 0
a 49 92 0
a 55 102 0
f 60 103
go
turn 690
h 37 90 0
a 33 98 0
a 39 91 0
a 41 92 0
a 42 92 0
a 45 86 0
a 45 90 0
a 48 92 0
a 49 91 0
a 56 102 0
f 60 103
go
turn 691
h 37 90 0
a 33 97 0
a 39 92 0
a 41 91 0
a 43 92 0
a 44 86 0
a 45 89 0
a 47 92 0
a 49 92 0
a 55 102 0
f 60 103
go
turn 692
h 37 90 0
a 33 98 0
a 39 93 0
a 41 92 0
a 43 93 0
a 45 86 0
a 45 90 0
a 47 91 0
a 49 93 0
a 56 102 0
f 60 103
go
turn 693
h 37 90 0
a 33 97 0
a 38 93 0
a 41 91 0
a 43 92 0
a 45 85 0
a 46 90 0
a 47 90 0
a 48 93 0
a 55 102 0
f 60 103
go
turn 694
h 37 90 0
a 33 98 0
a 38 92 0
a 41 92 0
a 42 92 0
a 45 84 0
a 46 91 0
a 47 89 0
a 47 93 0
a 56 102 0
f 46 77
f 60 103
go
turn 695
h 37 90 0
a 33 99 0
a 38 91 0
a 40 92 0
a 41 92 0
a 45 85 0
a 46 90 0
a 46 93 0
a 48 89 0
a 56 103 0
f 31 89
f 60 103
go
turn 696
h 37 90 0
a 33 100 0
a 37 91 0
a 41 92 0
a 41 93 0
a 45 84 0
a 46 92 0
a 47 90 0
a 48 88 0
a 56 102 0
f 31 89
f 46 77
f 60 103
go
turn 697
h 37 90 0
a 34 100 0
a 38 91 0
a 40 93 0
a 41 93 0
a 46 84 0
a 47 92 0
a 48 89 0
a 48 90 0
a 56 101 0
f 31 89
f 46 77
f 60 103
go
turn 698
h 37 90 0
a 33 100 0
a 38 92 0
a 41 93 0
a 42 93 0
a 45 84 0
a 48 88 0
a 48 91 0
a 48 92 0
a 56 100 0
f 46 77
f 60 103
go
turn 699
h 37 90 0
a 32 100 0
a 39 92 0
a 40 93 0
a 43 93 0
a 45 83 0
a 47 88 0
a 47 91 0
a 47 92 0
a 55 100 0
f 46 77
f 60 103
go
turn 700
h 37 90 0
a 33 100 0
a 39 91 0
a 40 94 0
a 42 93 0
a 45 84 0
a 46 88 0
a 46 91 0
a 47 93 0
a 55 99 0
f 46 77
f 60 103
go
turn 701
h 37 90 0
a 34 100 0
a 40 91 0
a 40 93 0
a 41 93 0
a 45 85 0
a 46 89 0
a 46 92 0
a 47 92 0
a 55 100 0
f 60 103
go
turn 702
h 37 90 0
a 33 100 0
a 40 90 0
a 41 93 0
a 42 93 0
a 45 84 0
a 45 89 0
a 47 91 0
a 47 92 0
a 55 99 0
f 46 77
f 60 103
go
turn 703
h 37 90 0
a 33 101 0
a 39 90 0
a 41 92 0
a 41 93 0
a 45 85 0
a 45 90 0
a 47 92 0
a 48 92 0
a 55 100 0
f 60 103
go
turn 704
h 37 90 0
a 34 101 0
a 38 90 0
a 41 93 0
a 42 93 0
a 45 84 0
a 45 91 0
a 46 92 0
a 48 93 0
a 55 101 0
f 31 89
f 46 77
f 60 103
go
turn 705
h 37 90 0
a 35 101 0
a 38 91 0
a 41 92 0
a 42 92 0
a 44 91 0
a 46 84 0
a 46 93 0
a 49 93 0
a 55 100 0
f 31 89
f 46 77
f 60 103
go
turn 706
h 37 90 0
a 36 101 0
a 37 91 0
a 41 93 0
a 43 91 0
a 43 92 0
a 45 93 0
a 47 84 0
a 49 92 0
a 56 100 0
f 31 89
f 40 107
f 46 77
f 60 103
go
turn 707
h 37 90 0
a 37 92 0
a 37 101 0
a 42 93 0
a 43 93 0
a 44 91 0
a 45 92 0
a 46 84 0
a 49 93 0
a 56 101 0
f 31 89
f 40 107
f 46 77
f 60 103
go
turn 708
h 37 90 0
a 37 91 0
a 38 101 0
a 41 93 0
a 43 92 0
a 44 92 0
a 45 84 0
a 45 91 0
a 48 93 0
a 55 101 0
f 31 89
f 40 107
f 46 77
f 60 103
go
turn 709
h 37 90 0
a 38 91 0
a 38 100 0
a 41 92 0
a 43 91 0
a 44 93 0
a 45 85 0
a 45 92 0
a 48 92 0
a 55 102 0
f 31 89
f 40 107
f 60 103
go
turn 710
h 37 90 0
a 38 92 0
a 39 100 0
a 41 91 0
a 43 90 0
a 43 93 0
a 44 85 0
a 45 93 0
a 47 92 0
a 55 101 0
f 40 107
f 60 103
go
turn 711
h 37 90 0
a 38 93 0
a 40 100 0
a 41 90 0
a 43 85 0
a 43 91 0
a 44 93 0
a 45 94 0
a 47 91 0
a 56 101 0
f 40 107
f 60 103
go
turn 712
h 37 90 0
a 39 93 0
a 41 91 0
a 41 100 0
a 42 91 0
a 43 93 0
a 44 85 0
a 45 95 0
a 46 91 0
a 56 102 0
f 40 107
f 60 103
go
turn 713
h 37 90 0
a 40 91 0
a 40 93 0
a 40 100 0
a 42 90 0
a 43 85 0
a 44 93 0
a 46 92 0
a 46 95 0
a 55 102 0
f 40 107
f 60 103
go
turn 714
h 37 90 0
a 39 93 0
a 39 100 0
a 40 90 0
a 43 90 0
a 44 85 0
a 45 93 0
a 45 95 0
a 46 91 0
a 56 102 0
f 40 107
f 60 103
go
turn 715
h 37 90 0
a 38 93 0
a 38 100 0
a 39 90 0
a 43 85 0
a 44 90 0
a 45 92 0
a 45 94 0
a 47 91 0
a 56 101 0
f 40 107
f 60 103
go
turn 716
h 37 90 0
a 38 101 0
a 39 91 0
a 39 93 0
a 42 85 0
a 44 89 0
a 44 94 0
a 45 91 0
a 48 91 0
a 57 101 0
f 40 107
f 60 103
go
turn 717
h 37 90 0
a 37 101 0
a 38 93 0
a 39 90 0
a 41 85 0
a 45 89 0
a 45 92 0
a 45 94 0
a 47 91 0
a 58 101 0
f 40 107
f 60 103
go
turn 718
h 37 90 0
a 38 90 0
a 38 94 0
a 38 101 0
a 42 85 0
a 45 88 0
a 45 91 0
a 45 93 0
a 47 92 0
a 58 102 0
f 31 89
f 40 107
f 60 103
go
turn 719
h 37 90 0
a 37 94 0
a 38 89 0
a 38 100 0
a 41 85 0
a 44 93 0
a 45 89 0
a 46 91 0
a 46 92 0
a 57 102 0
f 31 89
f 40 107
f 60 103
go
turn 720
h 37 90 0
a 37 93 0
a 37 100 0
a 38 90 0
a 41 86 0
a 45 88 0
a 45 92 0
a 45 93 0
a 46 92 0
a 57 101 0
f 31 89
f 60 103
go
turn 721
h 37 90 0
a 36 100 0
a 37 90 0
a 37 92 0
a 40 86 0
a 44 93 0
a 45 91 0
a 45 92 0
a 46 88 0
a 57 102 0
f 31 89
f 60 103
go
turn 722
h 37 90 0
a 36 101 0
a 37 91 0
a 37 93 0
a 40 85 0
a 43 93 0
a 45 88 0
a 45 92 0
a 45 93 0
a 57 101 0
f 31 89
f 40 107
f 60 103
go
turn 723
h 37 90 0
a 35 101 0
a 37 92 0
a 38 91 0
a 40 86 0
a 44 88 0
a 44 93 0
a 45 91 0
a 45 92 0
a 57 100 0
f 31 89
f 60 103
go
turn 724
h 37 90 0
a 35 100 0
a 37 93 0
a 39 91 0
a 41 86 0
a 44 91 0
a 44 92 0
a 45 88 0
a 46 92 0
a 57 101 0
f 31 89
f 60 103
go
turn 725
h 37 90 0
a 35 99 0
a 37 94 0
a 40 86 0
a 40 91 0
a 43 92 0
a 44 92 0
a 45 89 0
a 45 92 0
a 57 102 0
f 60 103
go
turn 726
h 37 90 0
a 35 98 0
a 38 94 0
a 40 85 0
a 41 91 0
a 43 91 0
a 44 93 0
a 45 90 0
a 45 91 0
a 56 102 0
f 60 103
go
turn 727
h 37 90 0
a 36 98 0
a 37 94 0
a 39 85 0
a 40 91 0
a 42 91 0
a 44 90 0
a 44 92 0
a 45 90 0
a 55 102 0
f 60 103
go
turn 728
h 37 90 0
a 35 98 0
a 37 93 0
a 40 85 0
a 40 92 0
a 42 92 0
a 44 91 0
a 44 93 0
a 45 91 0
a 56 102 0
f 31 89
f 60 103
go
turn 729
h 37 90 0
a 35 99 0
a 37 94 0
a 40 91 0
a 41 85 0
a 42 93 0
a 43 93 0
a 44 92 0
a 45 92 0
a 55 102 0
f 60 103
go
turn 730
h 37 90 0
a 35 98 0
a 37 93 0
a 40 90 0
a 41 84 0
a 41 93 0
a 43 92 0
a 44 93 0
a 46 92 0
a 55 101 0
f 31 89
f 60 103
go
turn 731
h 37 90 0
a 34 98 0
a 37 94 0
a 40 91 0
a 41 83 0
a 42 93 0
a 43 93 0
a 44 92 0
a 46 93 0
a 55 102 0
f 60 103
go
turn 732
h 37 90 0
a 35 98 0
a 38 94 0
a 40 92 0
a 42 83 0
a 42 92 0
a 43 92 0
a 44 91 0
a 45 93 0
a 55 101 0
f 46 77
f 60 103
go
turn 733
h 37 90 0
a 35 99 0
a 37 94 0
a 40 91 0
a 41 83 0
a 42 91 0
a 43 91 0
a 44 92 0
a 45 92 0
a 55 100 0
f 60 103
go
turn 734
h 37 90 0
a 35 100 0
a 37 93 0
a 40 92 0
a 41 84 0
a 42 92 0
a 43 90 0
a 44 91 0
a 45 91 0
a 56 100 0
f 31 89
f 60 103
go
turn 735
h 37 90 0
a 35 101 0
a 37 92 0
a 39 92 0
a 42 84 0
a 43 91 0
a 43 92 0
a 44 92 0
a 46 91 0
a 56 99 0
f 31 89
f 60 103
go
turn 736
h 37 90 0
a 34 101 0
a 37 91 0
a 38 92 0
a 42 85 0
a 42 92 0
a 43 92 0
a 44 93 0
a 47 91 0
a 55 99 0
f 31 89
f 60 103
go
turn 737
h 37 90 0
a 33 101 0
a 37 90 0
a 38 91 0
a 42 93 0
a 43 85 0
a 43 93 0
a 44 92 0
a 47 92 0
a 56 99 0
f 31 89
f 60 103
go
turn 738
h 37 90 0
a 32 101 0
a 38 90 0
a 39 91 0
a 43 84 0
a 43 92 0
a 43 93 0
a 44 93 0
a 47 91 0
a 55 99 0
f 31 89
f 60 103
go
turn 739
h 37 90 0
a 31 101 0
a 37 90 0
a 40 91 0
a 42 92 0
a 42 93 0
a 43 83 0
a 44 92 0
a 47 90 0
a 55 100 0
f 31 89
f 46 77
f 60 103
go
turn 740
h 37 90 0
a 31 100 0
a 37 91 0
a 41 91 0
a 41 93 0
a 43 92 0
a 44 83 0
a 44 91 0
a 47 89 0
a 55 101 0
f 31 89
f 46 77
f 60 103
go
turn 741
h 37 90 0
a 30 100 0
a 38 91 0
a 41 92 0
a 42 93 0
a 44 82 0
a 44 92 0
a 45 91 0
a 47 90 0
a 55 100 0
f 31 89
f 46 77
f 60 103
go
turn 742
h 37 90 0
a 29 100 0
a 38 92 0
a 41 91 0
a 42 92 0
a 43 82 0
a 44 93 0
a 45 92 0
a 46 90 0
a 56 100 0
f 46 77
f 60 103
go
turn 743
h 37 90 0
a 28 100 0
a 38 91 0
a 41 92 0
a 42 91 0
a 44 82 0
a 44 92 0
a 45 90 0
a 45 93 0
a 56 99 0
f 24 94
f 31 89
f 46 77
f 60 103
go
turn 744
h 37 90 0
a 29 100 0
a 39 91 0
a 41 91 0
a 42 92 0
a 43 82 0
a 44 93 0
a 45 91 0
a 46 93 0
a 56 98 0
f 46 77
f 60 103
go
turn 745
h 37 90 0
a 28 100 0
a 38 91 0
a 42 91 0
a 43 83 0
a 43 92 0
a 44 94 0
a 45 93 0
a 46 91 0
a 55 98 0
f 24 94
f 31 89
f 46 77
f 60 103
go
turn 746
h 37 90 0
a 28 101 0
a 37 91 0
a 41 91 0
a 43 91 0
a 44 83 0
a 45 94 0
a 46 92 0
a 46 93 0
a 55 97 0
f 31 89
f 46 77
go
turn 747
h 37 90 0
a 29 101 0
a 37 90 0
a 42 91 0
a 43 83 0
a 43 90 0
a 45 93 0
a 46 91 0
a 46 94 0
a 55 98 0
f 31 89
f 46 77
f 60 103
go
turn 748
h 37 90 0
a 29 100 0
a 38 90 0
a 42 83 0
a 42 90 0
a 43 91 0
a 45 94 0
a 46 95 0
a 47 91 0
a 54 98 0
f 31 89
f 46 77
go
turn 749
h 37 90 0
a 28 100 0
a 37 90 0
a 41 83 0
a 41 90 0
a 44 91 0
a 45 93 0
a 46 91 0
a 46 96 0
a 55 98 0
f 24 94
f 31 89
f 60 103
go
turn 750
h 37 90 0
a 28 99 0
a 37 91 0
a 40 90 0
a 42 83 0
a 43 91 0
a 44 93 0
a 45 96 0
a 47 91 0
a 55 99 0
f 24 94
f 31 89
f 46 77
f 60 103
go
turn 751
h 37 90 0
a 28 100 0
a 37 92 0
a 41 90 0
a 43 83 0
a 44 91 0
a 45 93 0
a 46 91 0
a 46 96 0
a 55 100 0
f 24 94
f 31 89
f 46 77
f 60 103
go
turn 752
h 37 90 0
a 27 100 0
a 37 91 0
a 41 91 0
a 44 83 0
a 44 92 0
a 45 91 0
a 45 92 0
a 47 96 0
a 55 101 0
f 24 94
f 31 89
f 46 77
f 60 103
go
turn 753
h 37 90 0
a 27 99 0
a 38 91 0
a 41 92 0
a 44 82 0
a 44 91 0
a 45 92 0
a 46 92 0
a 46 96 0
a 56 101 0
f 23 93
f 24 94
f 31 89
f 46 77
f 60 103
go
turn 754
h 37 90 0
a 28 99 0
a 38 90 0
a 41 91 0
a 43 91 0
a 45 82 0
a 45 91 0
a 46 93 0
a 46 95 0
a 56 102 0
f 24 94
f 31 89
f 46 77
f 60 103
go
turn 755
h 37 90 0
a 27 99 0
a 38 89 0
a 41 92 0
a 43 92 0
a 45 83 0
a 45 90 0
a 47 93 0
a 47 95 0
a 55 102 0
f 23 93
f 24 94
f 31 89
f 46 77
f 60 103
go
turn 756
h 37 90 0
a 27 98 0
a 38 90 0
a 40 92 0
a 42 92 0
a 45 82 0
a 45 89 0
a 47 92 0
a 47 94 0
a 56 102 0
f 23 93
f 24 94
f 31 89
f 46 77
f 60 103
go
turn 757
h 37 90 0
a 26 98 0
a 38 89 0
a 39 92 0
a 42 91 0
a 44 89 0
a 45 81 0
a 46 92 0
a 47 95 0
a 56 103 0
f 23 93
f 24 94
f 31 89
f 46 77
f 49 75
f 60 103
go
turn 758
w 43 73
w 45 73
w 46 73
w 47 73
h 37 90 0
a 25 98 0
a 38 90 0
a 38 92 0
a 42 90 0
a 45 80 0
a 45 89 0
a 46 93 0
a 47 94 0
a 56 102 0
f 23 93
f 24 94
f 31 89
f 46 77
f 49 75
f 60 103
go
turn 759
h 37 90 0
a 25 97 0
a 37 90 0
a 38 91 0
a 42 91 0
a 45 88 0
a 45 93 0
a 46 80 0
a 48 94 0
a 56 103 0
f 23 93
f 24 94
f 31 89
f 46 77
f 49 75
f 60 103
go
turn 760
w 49 73
h 37 90 0
a 25 98 0
a 37 91 0
a 38 90 0
a 41 91 0
a 44 93 0
a 45 89 0
a 47 80 0
a 48 95 0
a 57 103 0
f 23 93
f 24 94
f 31 89
f 46 77
f 49 75
f 60 103
go
turn 761
w 45 72
w 46 72
w 47 72
w 48 72
w 49 72
w 51 73
h 37 90 0
a 24 98 0
a 37 92 0
a 39 90 0
a 41 90 0
a 43 93 0
a 46 89 0
a 47 79 0
a 49 95 0
a 58 103 0
f 23 93
f 24 94
f 31 89
f 46 77
f 49 75
f 60 103
go
turn 762
w 43 72
w 44 72
w 45 71
w 46 71
w 47 71
w 48 71
w 49 71
w 50 72
w 51 72
w 52 73
h 37 90 0
a 23 98 0
a 37 91 0
a 38 90 0
a 42 90 0
a 42 93 0
a 46 90 0
a 47 78 0
a 48 95 0
a 59 103 0
f 23 93
f 24 94
f 31 89
f 46 77
f 49 75
go
turn 763
w 65 98
w 66 100
h 37 90 0
a 22 98 0
a 37 90 0
a 37 92 0
a 39 90 0
a 42 92 0
a 43 90 0
a 47 79 0
a 47 90 0
a 48 94 0
a 59 102 0
f 23 93
f 24 94
f 31 89
f 46 77
f 49 75
go
turn 764
w 66 98
w 66 99
w 67 100
w 67 101
h 37 90 0
a 23 98 0
a 37 93 0
a 38 90 0
a 40 90 0
a 42 91 0
a 43 91 0
a 47 78 0
a 48 90 0
a 48 95 0
a 60 102 0
f 23 93
f 24 94
f 31 89
f 46 77
f 49 75
go
turn 765
w 50 71
w 65 108
w 66 107
h 37 90 0
a 23 97 0
a 37 92 0
a 38 89 0
a 40 91 0
a 42 90 0
a 44 91 0
a 48 78 0
a 48 91 0
a 48 96 0
a 60 103 0
f 23 93
f 24 94
f 31 89
f 46 77
f 49 75
go
end
players 2
score 1 None
status survived None
playerturns 765 None
h 37 90 0
a 24 97 0
a 38 90 0
a 38 92 0
a 39 91 0
a 42 91 0
a 44 90 0
a 47 96 0
a 48 79 0
a 48 90 0
a 60 102 0
f 23 93
f 24 94
f 31 89
f 46 77
f 49 75
go
